"作答ID","用户ID","开始时间","结束时间","作答总时长(秒)","作答渠道","发布ID","问卷发布名称","IP","经度","纬度","省份","城市","设备类型","操作系统类型","浏览器类型","屏幕分辨率","你目前的身份是？","你目前的身份是？-其他-文本","请选择你的年龄段","你目前主要生活/学习/工作的城市类型是？","你使用 AI 工具（如 ChatGPT、Claude、豆包、Kimi、DeepSeek 等）的情况是？","你平时使用本地生活类 App 的频率如何？例如美团、大众点评、高德、小红书等。","你在哪类本地生活选择中最容易纠结？","你在哪类本地生活选择中最容易纠结？-其他-文本","你最常使用本地生活类 App 做什么？-一个人吃饭（点外卖/找餐厅）","你最常使用本地生活类 App 做什么？-找多人约饭/聚会/团建地点","你最常使用本地生活类 App 做什么？-购买团购/优惠券","你最常使用本地生活类 App 做什么？-查路线/导航","你最常使用本地生活类 App 做什么？-找周末活动/景点/看展","你最常使用本地生活类 App 做什么？-本地短途出行/citywalk/周边一日游规划","你最常使用本地生活类 App 做什么？-找药店、医院、维修等应急服务","你最常使用本地生活类 App 做什么？-其他","你最常使用本地生活类 App 做什么？-其他-文本","你在做本地生活决策时，通常会遇到哪些问题？-信息太多，不知道怎么选","你在做本地生活决策时，通常会遇到哪些问题？-需要在多个 App 之间反复切换","你在做本地生活决策时，通常会遇到哪些问题？-餐厅/活动评价真假难辨","你在做本地生活决策时，通常会遇到哪些问题？-不知道是否符合预算","你在做本地生活决策时，通常会遇到哪些问题？-不知道路线是否顺路","你在做本地生活决策时，通常会遇到哪些问题？-不知道营业时间、排队情况是否合适","你在做本地生活决策时，通常会遇到哪些问题？-和朋友意见不统一，很难协调","你在做本地生活决策时，通常会遇到哪些问题？-临时计划变化后，需要重新查很多信息","你在做本地生活决策时，通常会遇到哪些问题？-其他","你在做本地生活决策时，通常会遇到哪些问题？-其他-文本","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-想不到吃什么/玩什么时，帮我找灵感","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-根据预算、口味、距离、评分等推荐餐厅","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我规划周末活动 / 短途游 / citywalk","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我和朋友协调约饭 / 聚会地点，根据多人偏好提供建议","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-突发情况帮我兜底，例如找 24h 药店、医院、维修等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-根据天气、时间等实时调整我已经定好的方案","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-帮我留意限时优惠 / 抢购 / 演出预约","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-主动提醒我""该吃饭了""""该出门了""""该订酒店了""等","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-其他","如果有一个 AI 本地生活管家，你最希望它帮你做什么？-其他-文本","请阅读以下产品设想：我们希望做一个 AI 本地生活管家的最小版本。它暂时不直接替用户下单、付款或订座，而是先在聊天窗口或群聊中完成以下事情：1）当你不知道吃什么时，根据预算、口味、距离推荐2-3个餐厅/外卖方案；2）多人约饭时，整理大家的口味、预算、距离等偏好，给出2-3个折中方案；3）周末前，根据时间、预算、天气和兴趣，生成半日/一日活动或citywalk路线；4）在推荐前检查方案是否超预算、太远、未营业、排队过久，避免“看起来很好但实际执行不了”。你觉得以上产品设想是否容易理解？","看完这个最小版本后，如果它现在就能在聊天窗口或本地生活 App 中使用，你最可能的反应是？","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-中午/晚上不知道吃什么，想快速得到2-3个推荐","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-和朋友约饭，大家意见不统一","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-周末想出去玩，但不想自己做攻略","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-临时计划变化，需要快速重新安排","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-想检查一个方案是否营业、是否超预算、是否太远","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-看到朋友/同事在群里使用后跟着试","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-看到 App 或聊天窗口有入口后顺手试","以下哪种情况最可能让你第一次主动使用 AI 本地生活管家？-以上情况我都不太会主动使用","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-推荐结果比我自己查更快","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-推荐结果更符合我的口味/预算/位置","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能减少朋友之间反复讨论","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能自动检查营业时间、距离、预算、排队等问题","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能在群聊里直接使用，不用切换 App","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能记住我的偏好，下次不用重复说","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-能直接跳转到地图、团购、订座等下一步操作","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-只要好玩、有新鲜感就会继续用","如果你第一次使用后，什么情况会让你愿意下次继续主动使用？-我大概率不会重复使用","你更希望 AI 管家以哪种方式工作?","如果 AI 管家可以根据你的需求提供2-3个方案，当你不知道吃什么/点什么外卖时，你更愿意自己查，还是和 AI 管家沟通？","如果 AI 可以根据你的需求，生成半日/一日周末活动或 citywalk 路线，你更愿意自己规划还是让 AI 管家出方案？","多人约饭或聚会时，如果 AI 能整理大家的口味、预算、位置并给出2-3个折中方案，你是否愿意使用？","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-收集大家的口味和忌口","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-收集大家的预算范围","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-根据大家位置推荐折中地点","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-筛选适合多人聚会的餐厅/活动","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-解释推荐理由，让大家更容易达成一致","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-生成投票选项，方便群里快速决定","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-提醒营业时间、排队、交通等问题","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-其他","在多人约饭/聚会场景中，你最希望 AI 帮你做什么？-其他-文本","多人方案中，如果 AI 推荐了某个折中方案，你是否希望它说明“照顾了谁的偏好、牺牲了什么条件”？","你是否愿意在聊天窗口/群聊中直接使用 AI 本地生活管家，而不是单独打开一个 App？","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-一个人吃什么，例如午饭/晚饭决策","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-多人约饭/聚会，例如协调多人偏好","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-周末活动规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-本地短途活动/citywalk路线规划","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-方案可执行性检查，例如预算、距离、营业、排队","你最希望 AI 管家优先做好哪些场景？请按重要程度排序-个人偏好记忆，例如口味、预算、忌口、常去区域","你是否遇到过“推荐看起来不错，但实际执行不了”的情况？例如太远、超预算、已打烊、排队过久、路线不顺等。","如果 AI 在推荐前自动检查方案可执行性，你最看重哪一项？","如果 AI 在推荐前自动检查方案可执行性，你最看重哪一项？-其他-文本","如果 AI 在推荐前自动检查方案可执行性，你最不看重哪一项？","如果 AI 在推荐前自动检查方案可执行性，你最不看重哪一项？-其他-文本","为了确认你是认真作答，请选择“比较需要”。","如果 AI 发现当前方案不满足你的条件，你更希望它怎么做？","你是否希望 AI 记住你的长期偏好，例如口味、预算、忌口、常去区域等？","你能接受 AI 记住哪些信息？-口味偏好","你能接受 AI 记住哪些信息？-忌口 / 过敏信息","你能接受 AI 记住哪些信息？-偏好场景，例如商场、公园、安静餐厅、户外活动等","你能接受 AI 记住哪些信息？-常用预算","你能接受 AI 记住哪些信息？-喜欢或不喜欢的餐厅 / 活动类型","你能接受 AI 记住哪些信息？-和某些朋友 / 小团体的共同偏好","你能接受 AI 记住哪些信息？-常去区域","你能接受 AI 记住哪些信息？-不希望 AI 记住任何信息","你对 AI 管家最大的顾虑是什么？-推荐不准确","你对 AI 管家最大的顾虑是什么？-隐私泄露","你对 AI 管家最大的顾虑是什么？-主动提醒太打扰","你对 AI 管家最大的顾虑是什么？-记住的信息太多","你对 AI 管家最大的顾虑是什么？-无法真正执行，只是聊天","你对 AI 管家最大的顾虑是什么？-推荐商家不客观","你对 AI 管家最大的顾虑是什么？-操作太复杂","你对 AI 管家最大的顾虑是什么？-其他","你对 AI 管家最大的顾虑是什么？-其他-文本","请用一句话描述：你最希望 AI 本地生活管家在什么具体场景下帮到你？"
"bNvm4aN9zg6","M1KwgXEL","2026-05-15 00:29:30","2026-05-15 00:45:32","962","数据集市","fiyeqe","AI本地生活管家需求调研","223.104.4.18","-162.3246520","80.5207080","江苏省","南通市","MOBILE","Android","Chrome","377px*831px","已工作3年以上","","27-30岁","一线/新一线城市","每天高强度使用，工作/学习深度依赖 AI（例如写代码、写文档、做研究）","几乎每天使用","和朋友约饭 / 聚会地点","","0","1","0","1","1","0","0","0","","1","1","0","0","0","1","0","0","0","","0","1","0","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","0","1","1","1","0","0","0","0","1","0","0","1","1","0","0","0","0","它可以在合适时间主动提醒我","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","非常愿意，这能明显减少沟通成本","1","0","0","1","0","0","1","0","","一般，有没有都可以","非常愿意，聊天场景更自然","6","1","4","5","2","3","很少遇到","评价是否真实可靠","","是否超出预算","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","1","0","0","1","0","0","1","0","1","0","0","1","0","0","","在我紧急需要做选择的情况下立马给我提供帮助"
"Q4EmzWkWDjB","LwP9zGqe","2026-05-15 00:28:41","2026-05-15 00:44:48","967","数据集市","fiyeqe","AI本地生活管家需求调研","223.91.165.218","113.9875941","33.5740791","河南省","漯河市","MOBILE","iOS","Apple WebKit","402px*874px","已工作3年以上","","30岁以上","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","周末去哪玩 / citywalk / 看展","","1","0","1","1","0","0","0","0","","0","1","0","0","0","1","0","1","0","","0","0","1","0","1","0","1","0","0","","非常容易理解","如果朋友/同事在群里用，我会跟着用","1","0","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","我问它，它再回答","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","0","0","1","1","0","0","1","0","","完全不希望","非常愿意，聊天场景更自然","1","3","2","4","5","6","偶尔遇到","排队/拥挤程度是否可接受","","是否超出预算","","比较需要","先询问我是否愿意放宽条件","不太希望，担心隐私","0","0","0","1","1","0","0","0","1","0","1","0","0","1","0","0","","在和朋友相约周末聚会，但不知道要去哪"
"lx68vDp0AEq","Lm9WZOAL","2026-05-15 00:30:23","2026-05-15 00:44:35","852","数据集市","fiyeqe","AI本地生活管家需求调研","110.154.220.37","80.3690350","40.6435760","新疆维吾尔自治区","阿克苏地区","MOBILE","Android","Chrome","320px*712px","已工作3年以上","","30岁以上","县城/小城市","每天日常使用，主要用来聊天、查资料、问问题","每周1-2次","我基本不纠结","","0","0","1","1","0","0","1","0","","0","0","0","1","0","0","0","1","0","","0","1","0","0","0","0","1","0","0","","比较容易理解","我会收藏或记住它，有需要时再用","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0","0","我问它，它再回答","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","0","1","0","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","5","4","1","2","3","6","很少遇到","距离和交通是否方便","","是否超出预算","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","","在我不知如何选择时帮助我"
"WP1wK15BE1r","5LmpPvA7","2026-05-15 00:30:25","2026-05-15 00:43:09","764","数据集市","fiyeqe","AI本地生活管家需求调研","180.138.222.83","111.2516560","23.5087360","广西壮族自治区","南宁市","MOBILE","Android","Chrome","363px*823px","已工作3年以上","","30岁以上","一线/新一线城市","每周使用几次，有需要时才用","几乎每天使用","怎么安排本地路线 / 活动顺序","","0","1","0","1","0","0","1","0","","1","1","0","0","0","0","0","1","0","","0","0","0","1","1","1","0","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","非常愿意，这能明显减少沟通成本","1","0","0","1","1","0","0","0","","不太希望，说明太多会麻烦","比较愿意，尤其是多人约饭时","3","4","5","6","2","1","偶尔遇到","排队/拥挤程度是否可接受","","是否超出预算","","比较需要","直接给我换一个更合适的方案","比较希望，但希望我能随时修改或删除","1","1","1","1","1","1","0","0","0","1","0","0","0","1","1","0","","在我一个人需要策划活动或者组织一场饭局的时候能帮上我。"
"vN5l2vk8zKW","KLOXrOAe","2026-05-15 00:32:21","2026-05-15 00:42:47","626","数据集市","fiyeqe","AI本地生活管家需求调研","120.207.46.99","112.9519160","39.0724290","山西省","忻州市","MOBILE","Android","Chrome","360px*804px","本科生","","30岁以上","县城/小城市","每天日常使用，主要用来聊天、查资料、问问题","每周1-2次","一个人吃什么/点什么外卖","","1","0","0","1","0","0","0","0","","1","1","0","0","0","1","0","0","0","","1","1","1","0","0","0","0","0","0","","比较容易理解","我会收藏或记住它，有需要时再用","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","0","0","0","1","0","0","1","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","1","2","4","6","3","5","偶尔遇到","距离和交通是否方便","","是否超出预算","","比较需要","直接给我换一个更合适的方案","比较希望，但希望我能随时修改或删除","1","0","1","1","1","0","1","0","0","1","0","0","0","1","0","0","","一个人吃饭时推荐个人偏好"
"bNvmK33lnWX","5Lw1PAqM","2026-05-15 00:29:21","2026-05-15 00:42:17","776","数据集市","fiyeqe","AI本地生活管家需求调研","111.19.60.77","109.4853230","34.5117380","陕西省","渭南市","MOBILE","Android","Chrome","360px*780px","已工作3年以上","","30岁以上","普通省会或地级市","每周使用几次，有需要时才用","每周3-5次","和朋友约饭 / 聚会地点","","0","1","0","0","1","0","1","0","","1","0","1","0","0","1","0","0","0","","0","1","1","0","0","1","0","0","0","","非常容易理解","我会收藏或记住它，有需要时再用","1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","0","0","1","1","0","1","0","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","2","4","6","5","3","1","偶尔遇到","距离和交通是否方便","","评价是否真实可靠","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","1","1","1","0","1","0","1","1","0","0","0","1","0","0","","我最希望AI本地生活管家在周末不知道去哪吃饭游玩时，帮我筛选符合口味，预算和距离的优质商家与活动。"
"lx68YGl6G4R","7j9op2mM","2026-05-15 00:36:07","2026-05-15 00:42:15","368","数据集市","fiyeqe","AI本地生活管家需求调研","220.197.231.71","100.2151570","25.5800610","云南省","昆明市","MOBILE","Android","Chrome","393px*873px","专科","","18-22岁","普通省会或地级市","每周使用几次，有需要时才用","每周1-2次","一个人吃什么/点什么外卖","","1","0","1","1","0","0","0","0","","1","1","1","0","0","0","0","0","0","","1","0","0","1","0","1","0","0","0","","比较容易理解","我会收藏或记住它，有需要时再用","0","0","1","1","0","0","1","0","0","0","1","1","0","0","1","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","1","0","1","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","1","3","4","2","5","6","偶尔遇到","距离和交通是否方便","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","一般，看记住什么信息","0","0","1","0","1","1","0","0","0","0","1","0","1","1","0","0","","一个人吃饭"
"Q4EmKYogXa4","M6B1aOxM","2026-05-15 00:28:44","2026-05-15 00:41:23","759","数据集市","fiyeqe","AI本地生活管家需求调研","39.152.72.37","119.4517330","42.0568250","辽宁省","朝阳市","MOBILE","Android","Chrome","360px*792px","本科生","","30岁以上","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","周末去哪玩 / citywalk / 看展","","1","0","1","0","1","0","0","0","","1","0","1","0","0","0","0","1","0","","1","1","1","0","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","0","0","1","1","0","0","1","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","1","2","3","4","5","6","经常遇到","营业时间是否合适","","评价是否真实可靠","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","","和朋友周末约饭或聚会时，帮我快速推荐折中地点并避开营业、排队等问题"
"vN5l2BdRlgb","5LwXvYel","2026-05-15 00:28:52","2026-05-15 00:40:56","724","数据集市","fiyeqe","AI本地生活管家需求调研","27.8.106.19","108.4303310","30.9031690","重庆市","市辖区","MOBILE","Android","Chrome","360px*800px","已工作3年以上","","30岁以上","普通省会或地级市","每周使用几次，有需要时才用","每周1-2次","周末去哪玩 / citywalk / 看展","","0","1","1","0","1","0","0","0","","1","1","1","0","0","0","0","0","0","","0","1","1","1","0","0","0","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会先自己查，查不到再问 AI","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","1","1","0","0","0","0","","非常希望，这会让我更信任推荐结果","比较愿意，尤其是多人约饭时","4","2","1","6","3","5","偶尔遇到","距离和交通是否方便","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","0","1","1","1","1","0","1","1","0","0","0","1","0","0","","周末出游时帮我规划行程。"
"Q4EmKRGOG1b","M28KbklL","2026-05-15 00:29:59","2026-05-15 00:40:26","627","数据集市","fiyeqe","AI本地生活管家需求调研","113.14.226.173","108.2480964","22.7975256","广西壮族自治区","南宁市","MOBILE","iOS","Apple WebKit","390px*844px","已工作3年以上","","30岁以上","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","和朋友约饭 / 聚会地点","","0","0","1","1","1","0","0","0","","1","1","0","0","1","0","0","0","0","","0","0","1","1","0","0","1","0","0","","完全不理解","如果 App 主动推荐入口，我可能会点进去试试","1","0","0","0","1","0","1","0","1","1","0","0","0","1","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","1","1","1","0","0","0","0","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","3","2","5","6","1","4","偶尔遇到","评价是否真实可靠","","是否适合多人/特定场景","","比较需要","保留原方案，同时提醒风险","比较希望，但希望我能随时修改或删除","1","1","1","1","1","1","1","0","0","1","0","0","1","1","0","0","","在没有明确目的"
"mnYqXEkjZmg","p7YlwAWM","2026-05-15 00:32:54","2026-05-15 00:40:10","436","数据集市","fiyeqe","AI本地生活管家需求调研","223.114.216.142","86.0267910","44.3329120","新疆维吾尔自治区","自治区直辖县级行政区划","MOBILE","Android","Chrome","361px*801px","已工作3年以上","","27-30岁","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","1","1","0","0","1","0","0","0","","1","1","0","0","0","0","1","0","0","","1","1","0","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","非常愿意，这能明显减少沟通成本","1","0","1","0","1","0","0","0","","非常希望，这会让我更信任推荐结果","非常愿意，聊天场景更自然","1","2","5","4","3","6","偶尔遇到","是否超出预算","","评价是否真实可靠","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","","日常吃饭，多人聚会以及周末出游时，给出靠谱，符合预算和距离的方案，省去自己反复查找攻略和沟通的麻烦。"
"Q4EmKQdZpWv","MJnk5m3M","2026-05-15 00:29:11","2026-05-15 00:40:01","650","数据集市","fiyeqe","AI本地生活管家需求调研","218.68.45.31","117.1631251","39.1507593","天津市","市辖区","MOBILE","iOS","Apple WebKit","414px*896px","已工作3年以上","","30岁以上","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","1","0","1","1","0","0","0","0","","1","1","0","0","0","1","0","0","0","","1","1","0","0","0","0","1","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会先自己制作攻略，让 AI 辅助搜索信息","比较愿意，有合适场景会用","1","0","0","0","0","1","1","0","","比较希望，能帮助大家理解方案","非常愿意，聊天场景更自然","1","6","4","5","3","2","几乎没有","评价是否真实可靠","","营业时间是否合适","","比较需要","直接给我换一个更合适的方案","比较希望，但希望我能随时修改或删除","1","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","","订餐消费"
"NRAOKpn90bJ","7aQEBvO7","2026-05-15 00:29:59","2026-05-15 00:39:37","578","数据集市","fiyeqe","AI本地生活管家需求调研","113.17.224.203","108.1805220","22.8287690","广西壮族自治区","南宁市","MOBILE","Android","Chrome","360px*804px","本科生","","18-22岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","0","0","1","1","1","0","0","0","","1","1","1","0","0","0","0","0","0","","1","1","1","0","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","我问它，它再回答","我会先自己查，查不到再问 AI","我会先自己制作攻略，让 AI 辅助搜索信息","比较愿意，有合适场景会用","1","0","1","0","0","1","0","0","","比较希望，能帮助大家理解方案","一般，两种方式都可以","1","6","4","5","3","2","经常遇到","评价是否真实可靠","","营业时间是否合适","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","1","1","1","1","1","0","1","1","0","0","1","0","0","0","","今天周末我要和朋友去什么地方那个地方的东西怎么样"
"vN5l2GgyWp3","Lz930q17","2026-05-15 00:32:04","2026-05-15 00:39:34","450","数据集市","fiyeqe","AI本地生活管家需求调研","124.90.43.85","119.7318371","30.2156592","浙江省","杭州市","MOBILE","iOS","Apple WebKit","390px*844px","本科生","","18-22岁","一线/新一线城市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","一个人吃什么/点什么外卖","","1","1","1","0","0","0","0","0","","0","1","1","1","0","0","0","0","0","","1","1","0","1","0","0","0","0","0","","非常容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","我问它，它再回答","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","1","0","1","0","0","0","0","","非常希望，这会让我更信任推荐结果","比较愿意，尤其是多人约饭时","2","1","6","5","3","4","很少遇到","评价是否真实可靠","","营业时间是否合适","","比较需要","告诉我哪里不合适，并给出替代方案","非常希望，这样下次推荐更省事","1","1","0","1","1","1","0","0","1","0","0","0","1","1","0","0","","吃饭方面"
"vN5l2xkWnwW","7qXBOkgM","2026-05-15 00:29:59","2026-05-15 00:39:26","567","数据集市","fiyeqe","AI本地生活管家需求调研","220.205.224.224","116.4823880","31.7645650","安徽省","合肥市","MOBILE","Android","Chrome","360px*796px","本科生","","18-22岁","普通省会或地级市","每天日常使用，主要用来聊天、查资料、问问题","几乎每天使用","怎么安排本地路线 / 活动顺序","","0","0","0","1","1","1","0","0","","0","0","1","0","0","1","0","1","0","","0","1","1","0","0","1","0","0","0","","比较容易理解","我会主动尝试，用它解决最近一次吃饭/约饭/周末安排问题","1","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","两者都可以，但主动提醒不能太频繁","我会直接让 AI 管家出方案，再慢慢调整","我会直接让 AI 管家出方案，再根据 AI 方案进行修改","比较愿意，有合适场景会用","1","0","0","1","0","0","1","0","","非常希望，这会让我更信任推荐结果","比较愿意，尤其是多人约饭时","4","5","1","2","3","6","偶尔遇到","评价是否真实可靠","","是否适合多人/特定场景","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","1","1","1","0","0","0","0","0","1","0","1","1","0","0","","当我周末想出去玩时，它能帮我做详细的规划。"
"gnGrKQ8gAdl","L0mK5kje","2026-05-15 00:28:53","2026-05-15 00:39:19","626","数据集市","fiyeqe","AI本地生活管家需求调研","36.21.206.240","120.5470880","27.5838170","浙江省","杭州市","MOBILE","Android","Chrome","360px*800px","研究生","","30岁以上","普通省会或地级市","每周使用几次，有需要时才用","每周1-2次","和朋友约饭 / 聚会地点","","1","0","1","1","0","0","0","0","","1","0","1","0","0","1","0","0","0","","0","1","1","0","0","1","0","0","0","","非常容易理解","我会收藏或记住它，有需要时再用","1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","两者都可以，但主动提醒不能太频繁","我会先自己查，查不到再问 AI","我会先自己制作攻略，让 AI 辅助搜索信息","比较愿意，有合适场景会用","1","0","1","1","0","0","0","0","","比较希望，能帮助大家理解方案","比较愿意，尤其是多人约饭时","1","3","4","5","2","6","偶尔遇到","距离和交通是否方便","","评价是否真实可靠","","比较需要","告诉我哪里不合适，并给出替代方案","比较希望，但希望我能随时修改或删除","1","1","1","1","1","0","0","0","1","1","0","0","0","1","0","0","","工作日纠结吃饭时推荐合适的餐厅，多人约饭时协调聚餐地点，周末带家人出行规划省心路线"
